txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
ON,100,"[(181, 543), (180, 561), (168, 560), (169, 542)]","{'Width': 13, 'Height': 19, 'Left': 168, 'Top': 542}","(-12.359, 0.057)",12.041594578792296,18.027756377319946,vertical,"(174.5, 551.5)","(0, 1)",168,542
CAMP,100,"[(183, 501), (181, 538), (169, 537), (171, 500)]","{'Width': 14, 'Height': 38, 'Left': 169, 'Top': 500}","(-12.702, 0.057)",12.041594578792296,37.05401462729781,vertical,"(176.0, 519.0)","(0, 1)",169,500
VAN,100,"[(184, 471), (183, 498), (171, 497), (172, 470)]","{'Width': 13, 'Height': 28, 'Left': 171, 'Top': 470}","(-18.538, 0.057)",12.041594578792296,27.018512172212592,vertical,"(177.5, 484.0)","(0, 1)",171,470
GATHER,100,"[(201, 254), (195, 397), (172, 396), (178, 253)]","{'Width': 29, 'Height': 144, 'Left': 172, 'Top': 253}","(-16.364, 0.03)",23.021728866442675,143.1258187749506,vertical,"(186.5, 325.0)","(0, 1)",172,253
RICHARD,100,"[(187, 410), (184, 468), (172, 467), (175, 409)]","{'Width': 15, 'Height': 59, 'Left': 172, 'Top': 409}","(-13.274, 0.057)",12.041594578792296,58.077534382926416,vertical,"(179.5, 438.5)","(0, 1)",172,409
PAS,100,"[(199, 865), (226, 865), (226, 876), (199, 876)]","{'Width': 27, 'Height': 11, 'Left': 199, 'Top': 865}","(0.0, -300.0)",11.0,27.0,horizontal,"(212.5, 870.5)","(0, 1)",199,865
"808,607",100,"[(200, 847), (265, 847), (265, 858), (200, 858)]","{'Width': 65, 'Height': 11, 'Left': 200, 'Top': 847}","(0.0, -300.0)",11.0,65.0,horizontal,"(232.5, 852.5)","(0, 1)",200,847
NEIL,100,"[(224, 814), (261, 814), (261, 827), (224, 827)]","{'Width': 37, 'Height': 13, 'Left': 224, 'Top': 814}","(0.0, -300.0)",13.0,37.0,horizontal,"(242.5, 820.5)","(0, 1)",224,814
Things,100,"[(227, 771), (264, 773), (263, 786), (226, 784)]","{'Width': 38, 'Height': 15, 'Left': 226, 'Top': 771}","(0.037, -8.926)",13.038404810405298,37.05401462729781,horizontal,"(245.0, 778.5)","(0, 1)",226,771
AWESOME,100,"[(292, 319), (282, 531), (235, 529), (245, 317)]","{'Width': 57, 'Height': 214, 'Left': 235, 'Top': 317}","(-14.556, 0.029)",47.042533945356304,212.235718011837,vertical,"(263.5, 424.0)","(0, 1)",235,317
BOOK,100,"[(245, 252), (302, 254), (301, 272), (244, 270)]","{'Width': 58, 'Height': 20, 'Left': 244, 'Top': 252}","(0.024, -12.359)",18.027756377319946,57.0350769263968,horizontal,"(273.0, 262.0)","(0, 1)",244,252
THE,100,"[(252, 226), (297, 227), (297, 243), (252, 242)]","{'Width': 45, 'Height': 17, 'Left': 252, 'Top': 226}","(0.015, -300.0)",16.0,45.0111097397076,horizontal,"(274.5, 234.5)","(0, 1)",252,226
OF,100,"[(259, 280), (280, 280), (280, 295), (259, 295)]","{'Width': 21, 'Height': 15, 'Left': 259, 'Top': 280}","(0.0, -300.0)",15.0,21.0,horizontal,"(269.5, 287.5)","(0, 1)",259,280
RAN,100,"[(303, 883), (331, 883), (331, 893), (303, 893)]","{'Width': 28, 'Height': 10, 'Left': 303, 'Top': 883}","(0.0, -300.0)",10.0,28.0,horizontal,"(317.0, 888.0)","(0, 1)",303,883
808.7,100,"[(305, 863), (352, 864), (352, 877), (305, 876)]","{'Width': 47, 'Height': 14, 'Left': 305, 'Top': 863}","(0.015, -300.0)",13.0,47.01063709417264,horizontal,"(328.5, 870.0)","(0, 1)",305,863
COMEDY,100,"[(353, 567), (349, 624), (337, 623), (341, 566)]","{'Width': 16, 'Height': 58, 'Left': 337, 'Top': 566}","(-9.784, 0.057)",12.041594578792296,57.14017850864661,vertical,"(345.0, 595.0)","(0, 1)",337,566
IN,100,"[(354, 547), (353, 560), (341, 559), (342, 546)]","{'Width': 13, 'Height': 14, 'Left': 341, 'Top': 546}","(-8.926, 0.057)",12.041594578792296,13.038404810405298,vertical,"(347.5, 553.0)","(0, 1)",341,546
CAREER,100,"[(358, 487), (354, 541), (342, 540), (346, 486)]","{'Width': 16, 'Height': 55, 'Left': 342, 'Top': 486}","(-9.269, 0.057)",12.041594578792296,54.147945482723536,vertical,"(350.0, 513.5)","(0, 1)",342,486
Purpose,100,"[(382, 272), (373, 407), (346, 405), (355, 270)]","{'Width': 36, 'Height': 137, 'Left': 346, 'Top': 270}","(-10.299, 0.051)",27.073972741361768,135.29966740535616,vertical,"(364.0, 338.5)","(0, 1)",346,270
UNPREDICTABLE,100,"[(370, 536), (362, 645), (351, 644), (359, 535)]","{'Width': 19, 'Height': 110, 'Left': 351, 'Top': 535}","(-9.355, 0.062)",11.045361017187261,109.29318368498559,vertical,"(360.5, 590.0)","(0, 1)",351,535
RANDAZZO,100,"[(353, 207), (427, 213), (426, 226), (352, 220)]","{'Width': 75, 'Height': 19, 'Left': 352, 'Top': 207}","(0.056, -8.926)",13.038404810405298,74.24284477308234,horizontal,"(389.5, 216.5)","(0, 1)",352,207
AN,100,"[(372, 511), (371, 529), (361, 528), (362, 510)]","{'Width': 11, 'Height': 19, 'Left': 361, 'Top': 510}","(-12.359, 0.069)",10.04987562112089,18.027756377319946,vertical,"(366.5, 519.5)","(0, 1)",361,510
TO,100,"[(374, 487), (372, 507), (362, 506), (363, 486)]","{'Width': 12, 'Height': 21, 'Left': 362, 'Top': 486}","(-6.866, 0.069)",10.04987562112089,20.09975124224178,vertical,"(367.75, 496.5)","(0, 1)",362,486
GUIDE,100,"[(380, 599), (377, 638), (366, 637), (369, 598)]","{'Width': 14, 'Height': 40, 'Left': 366, 'Top': 598}","(-8.926, 0.062)",11.045361017187261,39.11521443121589,vertical,"(373.0, 618.0)","(0, 1)",366,598
DEFINITIVE,100,"[(386, 521), (381, 594), (370, 593), (375, 520)]","{'Width': 16, 'Height': 74, 'Left': 370, 'Top': 520}","(-10.024, 0.062)",11.045361017187261,73.17103251970687,vertical,"(378.0, 557.0)","(0, 1)",370,520
THE,100,"[(388, 488), (386, 514), (375, 513), (377, 487)]","{'Width': 13, 'Height': 27, 'Left': 375, 'Top': 487}","(-8.926, 0.062)",11.045361017187261,26.076809620810597,vertical,"(381.5, 500.5)","(0, 1)",375,487
On,100,"[(409, 378), (407, 421), (378, 420), (380, 377)]","{'Width': 31, 'Height': 44, 'Left': 378, 'Top': 377}","(-14.762, 0.024)",29.017236257093817,43.04648650006177,vertical,"(393.5, 399.0)","(0, 1)",378,377
Funny,100,"[(414, 275), (409, 371), (381, 370), (386, 274)]","{'Width': 33, 'Height': 97, 'Left': 381, 'Top': 274}","(-13.183, 0.025)",28.0178514522438,96.13012014972206,vertical,"(397.5, 322.5)","(0, 1)",381,274
808.808080,100,"[(395, 856), (495, 856), (495, 876), (395, 876)]","{'Width': 100, 'Height': 20, 'Left': 395, 'Top': 856}","(0.0, -300.0)",20.0,100.0,horizontal,"(445.0, 866.0)","(0, 1)",395,856
SAU,100,"[(395, 876), (422, 877), (422, 888), (395, 887)]","{'Width': 27, 'Height': 12, 'Left': 395, 'Top': 876}","(0.025, -300.0)",11.0,27.018512172212592,horizontal,"(408.5, 882.0)","(0, 1)",395,876
CALL,100,"[(396, 872), (424, 873), (424, 882), (396, 881)]","{'Width': 28, 'Height': 10, 'Left': 396, 'Top': 872}","(0.025, -300.0)",9.0,28.0178514522438,horizontal,"(410.0, 877.0)","(0, 1)",396,872
Europe,100,"[(434, 754), (429, 813), (413, 811), (418, 753)]","{'Width': 21, 'Height': 60, 'Left': 413, 'Top': 753}","(-8.102, 0.086)",16.1245154965971,59.21148537234985,vertical,"(423.5, 782.75)","(0, 1)",413,753
Walk,100,"[(438, 705), (434, 750), (418, 749), (422, 704)]","{'Width': 20, 'Height': 46, 'Left': 418, 'Top': 704}","(-7.724, 0.043)",16.0312195418814,45.17742799230607,vertical,"(428.0, 727.0)","(0, 1)",418,704
Writers,100,"[(444, 639), (439, 702), (422, 700), (427, 638)]","{'Width': 22, 'Height': 64, 'Left': 422, 'Top': 638}","(-8.651, 0.081)",17.11724276862369,63.198101237299845,vertical,"(433.0, 669.75)","(0, 1)",422,638
SAUNTERING,100,"[(456, 501), (445, 630), (428, 628), (439, 500)]","{'Width': 28, 'Height': 130, 'Left': 428, 'Top': 500}","(-8.052, 0.081)",17.11724276862369,129.46814279968643,vertical,"(442.0, 564.75)","(0, 1)",428,500
:,100,"[(445, 629), (445, 634), (429, 633), (429, 628)]","{'Width': 16, 'Height': 6, 'Left': 429, 'Top': 628}","(-300.0, 0.043)",16.0312195418814,5.0,vertical,"(437.0, 631.0)","(0, 1)",429,628
Minshull,100,"[(464, 404), (457, 482), (441, 480), (447, 403)]","{'Width': 23, 'Height': 79, 'Left': 441, 'Top': 403}","(-7.651, 0.086)",16.1245154965971,78.31347265956222,vertical,"(452.25, 442.25)","(0, 1)",441,403
Duncan,100,"[(470, 332), (464, 401), (447, 399), (453, 331)]","{'Width': 23, 'Height': 70, 'Left': 447, 'Top': 331}","(-7.896, 0.081)",17.11724276862369,69.26037828369117,vertical,"(458.5, 365.75)","(0, 1)",447,331
PEN,100,"[(451, 875), (478, 876), (478, 888), (451, 887)]","{'Width': 27, 'Height': 13, 'Left': 451, 'Top': 875}","(0.025, -300.0)",12.0,27.018512172212592,horizontal,"(464.5, 881.5)","(0, 1)",451,875
Literature,100,"[(515, 473), (509, 542), (489, 540), (495, 471)]","{'Width': 26, 'Height': 71, 'Left': 489, 'Top': 471}","(-7.896, 0.069)",20.09975124224178,69.26037828369117,vertical,"(502.0, 506.5)","(0, 1)",489,471
Migration,100,"[(522, 398), (516, 467), (496, 465), (502, 396)]","{'Width': 26, 'Height': 71, 'Left': 496, 'Top': 396}","(-7.896, 0.069)",20.09975124224178,69.26037828369117,vertical,"(509.0, 431.5)","(0, 1)",496,396
of,100,"[(523, 379), (521, 397), (503, 395), (504, 377)]","{'Width': 20, 'Height': 20, 'Left': 503, 'Top': 377}","(-6.179, 0.076)",18.110770276274835,18.110770276274835,vertical,"(512.75, 387.0)","(0, 1)",503,377
Book,100,"[(527, 339), (524, 377), (504, 375), (507, 337)]","{'Width': 23, 'Height': 40, 'Left': 504, 'Top': 337}","(-8.697, 0.069)",20.09975124224178,38.118237105091836,vertical,"(515.5, 357.0)","(0, 1)",504,337
Penguin,100,"[(532, 279), (527, 335), (507, 333), (512, 277)]","{'Width': 25, 'Height': 58, 'Left': 507, 'Top': 277}","(-7.69, 0.069)",20.09975124224178,56.22277118748239,vertical,"(519.5, 306.0)","(0, 1)",507,277
HOM,100,"[(510, 884), (537, 885), (537, 896), (510, 895)]","{'Width': 27, 'Height': 12, 'Left': 510, 'Top': 884}","(0.025, -300.0)",11.0,27.018512172212592,horizontal,"(523.5, 890.0)","(0, 1)",510,884
The,100,"[(535, 248), (532, 277), (513, 275), (515, 246)]","{'Width': 22, 'Height': 31, 'Left': 513, 'Top': 246}","(-6.637, 0.072)",19.1049731745428,29.154759474226502,vertical,"(523.75, 261.5)","(0, 1)",513,246
808,100,"[(538, 880), (513, 879), (513, 868), (538, 869)]","{'Width': 25, 'Height': 12, 'Left': 513, 'Top': 868}","(0.027, -300.0)",11.0,25.019992006393608,horizontal,"(525.5, 874.0)","(0, 1)",513,868
Freeman,100,"[(565, 734), (556, 839), (530, 836), (539, 732)]","{'Width': 35, 'Height': 107, 'Left': 530, 'Top': 732}","(-8.01, 0.079)",26.1725046566048,105.38500842150178,vertical,"(547.5, 785.25)","(0, 1)",530,732
",",100,"[(556, 838), (555, 844), (531, 842), (531, 836)]","{'Width': 25, 'Height': 8, 'Left': 531, 'Top': 836}","(-4.12, 0.057)",24.08318915758459,6.082762530298219,vertical,"(543.25, 840.0)","(0, 1)",531,836
John,100,"[(571, 670), (566, 729), (540, 727), (545, 668)]","{'Width': 31, 'Height': 61, 'Left': 540, 'Top': 668}","(-8.102, 0.053)",26.076809620810597,59.21148537234985,vertical,"(555.5, 698.5)","(0, 1)",540,668
COB,100,"[(573, 881), (550, 880), (550, 869), (573, 870)]","{'Width': 23, 'Height': 12, 'Left': 550, 'Top': 869}","(0.03, -300.0)",11.0,23.021728866442675,horizontal,"(561.5, 875.0)","(0, 1)",550,869
Home,100,"[(602, 440), (591, 548), (558, 545), (569, 437)]","{'Width': 44, 'Height': 111, 'Left': 558, 'Top': 437}","(-6.741, 0.062)",33.13608305156178,108.55873986004075,vertical,"(580.0, 492.5)","(0, 1)",558,437
:,100,"[(605, 414), (604, 428), (571, 425), (572, 411)]","{'Width': 34, 'Height': 17, 'Left': 571, 'Top': 411}","(-9.612, 0.062)",33.13608305156178,14.035668847618199,vertical,"(588.0, 419.5)","(0, 1)",571,411
Freeman's,100,"[(628, 195), (606, 406), (572, 402), (594, 191)]","{'Width': 56, 'Height': 215, 'Left': 572, 'Top': 191}","(-6.585, 0.081)",34.23448553724738,212.14381914163798,vertical,"(600.0, 298.5)","(0, 1)",572,191
ERO,100,"[(609, 850), (640, 852), (639, 871), (608, 869)]","{'Width': 32, 'Height': 21, 'Left': 608, 'Top': 850}","(0.044, -13.045)",19.026297590440446,31.064449134018133,horizontal,"(624.0, 860.5)","(0, 1)",608,850
808.8,100,"[(610, 833), (643, 834), (642, 848), (609, 847)]","{'Width': 34, 'Height': 15, 'Left': 609, 'Top': 833}","(0.021, -9.612)",14.035668847618199,33.015148038438355,horizontal,"(626.0, 840.5)","(0, 1)",609,833
SPIRIT,100,"[(645, 732), (637, 814), (620, 812), (628, 730)]","{'Width': 25, 'Height': 84, 'Left': 620, 'Top': 730}","(-7.038, 0.081)",17.11724276862369,82.38931969618392,vertical,"(632.5, 772.0)","(0, 1)",620,730
EROTIC,100,"[(656, 619), (646, 715), (629, 713), (639, 617)]","{'Width': 27, 'Height': 98, 'Left': 629, 'Top': 617}","(-6.591, 0.081)",17.11724276862369,96.51942809610924,vertical,"(642.5, 666.0)","(0, 1)",629,617
THE,100,"[(663, 554), (658, 603), (641, 601), (646, 552)]","{'Width': 22, 'Height': 51, 'Left': 641, 'Top': 552}","(-6.729, 0.081)",17.11724276862369,49.25444142409901,vertical,"(652.0, 577.5)","(0, 1)",641,552
HAF,100,"[(656, 878), (683, 879), (682, 890), (655, 889)]","{'Width': 28, 'Height': 12, 'Left': 655, 'Top': 878}","(0.025, -7.553)",11.045361017187261,27.018512172212592,horizontal,"(669.0, 884.0)","(0, 1)",655,878
808.81,100,"[(659, 853), (712, 856), (711, 875), (658, 872)]","{'Width': 54, 'Height': 22, 'Left': 658, 'Top': 853}","(0.039, -13.045)",19.026297590440446,53.08483775994799,horizontal,"(685.0, 864.0)","(0, 1)",658,853
HAMILL,100,"[(684, 329), (676, 398), (663, 397), (671, 327)]","{'Width': 21, 'Height': 71, 'Left': 663, 'Top': 327}","(-5.922, 0.053)",13.038404810405298,69.46221994724903,vertical,"(673.5, 362.75)","(0, 1)",663,327
Bly,100,"[(702, 768), (697, 808), (674, 805), (678, 765)]","{'Width': 28, 'Height': 43, 'Left': 674, 'Top': 765}","(-5.493, 0.09)",23.194827009486403,40.311288741492746,vertical,"(687.75, 786.5)","(0, 1)",674,765
&,100,"[(706, 731), (703, 754), (680, 751), (682, 728)]","{'Width': 26, 'Height': 26, 'Left': 680, 'Top': 728}","(-5.264, 0.09)",23.194827009486403,23.194827009486403,vertical,"(692.75, 741.0)","(0, 1)",680,728
Barks,100,"[(716, 651), (708, 717), (684, 714), (691, 648)]","{'Width': 32, 'Height': 69, 'Left': 684, 'Top': 648}","(-5.664, 0.086)",24.186773244895647,66.48308055437865,vertical,"(699.75, 682.5)","(0, 1)",684,648
Green,100,"[(727, 556), (719, 628), (694, 625), (702, 553)]","{'Width': 33, 'Height': 75, 'Left': 694, 'Top': 553}","(-6.179, 0.082)",25.179356624028344,72.44308110509934,vertical,"(710.5, 590.5)","(0, 1)",694,553
",",100,"[(718, 633), (718, 637), (694, 634), (694, 630)]","{'Width': 24, 'Height': 7, 'Left': 694, 'Top': 630}","(-300.0, 0.086)",24.186773244895647,4.0,vertical,"(706.0, 633.5)","(0, 1)",694,630
HAFIZ,100,"[(748, 372), (735, 483), (710, 480), (723, 369)]","{'Width': 38, 'Height': 114, 'Left': 710, 'Top': 369}","(-5.862, 0.082)",25.179356624028344,111.75866856758807,vertical,"(729.0, 426.0)","(0, 1)",710,369
ARM,100,"[(721, 875), (751, 877), (750, 888), (720, 886)]","{'Width': 31, 'Height': 13, 'Left': 720, 'Top': 875}","(0.046, -7.553)",11.045361017187261,30.066592756745816,horizontal,"(735.5, 881.5)","(0, 1)",720,875
808,100,"[(725, 857), (754, 859), (753, 877), (724, 875)]","{'Width': 30, 'Height': 20, 'Left': 724, 'Top': 857}","(0.047, -12.359)",18.027756377319946,29.068883707497267,horizontal,"(739.0, 867.0)","(0, 1)",724,857
ILLUMINATED,100,"[(779, 107), (751, 349), (726, 347), (754, 104)]","{'Width': 53, 'Height': 245, 'Left': 726, 'Top': 104}","(-5.934, 0.055)",25.079872407968907,243.61444948935193,vertical,"(752.5, 226.75)","(0, 1)",726,104
.,100,"[(754, 859), (760, 859), (759, 877), (753, 877)]","{'Width': 7, 'Height': 18, 'Left': 753, 'Top': 859}","(0.0, -12.359)",18.027756377319946,6.0,horizontal,"(756.5, 868.0)","(0, 1)",753,859
THE,100,"[(789, 18), (781, 87), (756, 84), (764, 15)]","{'Width': 33, 'Height': 72, 'Left': 756, 'Top': 15}","(-5.922, 0.082)",25.179356624028344,69.46221994724903,vertical,"(772.5, 51.0)","(0, 1)",756,15
ARMISTICE,100,"[(805, 525), (788, 651), (769, 648), (786, 522)]","{'Width': 36, 'Height': 129, 'Left': 769, 'Top': 522}","(-5.089, 0.108)",19.235384061671343,127.1416532848303,vertical,"(787.0, 586.5)","(0, 1)",769,522
POE,100,"[(789, 888), (815, 890), (814, 901), (788, 899)]","{'Width': 27, 'Height': 13, 'Left': 788, 'Top': 888}","(0.053, -7.553)",11.045361017187261,26.076809620810597,horizontal,"(801.5, 894.5)","(0, 1)",788,888
808.81,100,"[(791, 869), (847, 873), (846, 886), (790, 882)]","{'Width': 57, 'Height': 17, 'Left': 790, 'Top': 869}","(0.049, -8.926)",13.038404810405298,56.142675390472796,horizontal,"(818.5, 877.5)","(0, 1)",790,869
DUFFY,100,"[(828, 343), (818, 425), (797, 423), (807, 340)]","{'Width': 31, 'Height': 85, 'Left': 797, 'Top': 340}","(-5.63, 0.065)",21.095023109728988,82.60750571225353,vertical,"(812.5, 382.75)","(0, 1)",797,340
ANN,100,"[(837, 276), (830, 329), (810, 326), (816, 273)]","{'Width': 27, 'Height': 56, 'Left': 810, 'Top': 273}","(-5.199, 0.103)",20.223748416156685,53.46026561849464,vertical,"(823.25, 301.0)","(0, 1)",810,273
SIMPLY,100,"[(813, 846), (855, 850), (854, 864), (812, 860)]","{'Width': 43, 'Height': 18, 'Left': 812, 'Top': 846}","(0.065, -9.612)",14.035668847618199,42.190046219457976,horizontal,"(833.5, 855.0)","(0, 1)",812,846
DE,100,"[(815, 824), (847, 827), (845, 848), (813, 845)]","{'Width': 34, 'Height': 24, 'Left': 813, 'Top': 824}","(0.064, -7.209)",21.095023109728988,32.14031735997639,horizontal,"(830.0, 836.0)","(0, 1)",813,824
CAROL,100,"[(849, 178), (838, 263), (817, 261), (828, 175)]","{'Width': 32, 'Height': 88, 'Left': 817, 'Top': 175}","(-5.306, 0.065)",21.095023109728988,85.70880934886448,vertical,"(833.0, 219.25)","(0, 1)",817,175
918,100,"[(855, 816), (853, 836), (817, 833), (819, 813)]","{'Width': 38, 'Height': 23, 'Left': 817, 'Top': 813}","(-6.866, 0.057)",36.124783736376884,20.09975124224178,vertical,"(836.0, 824.5)","(0, 1)",817,813
#POETRY,100,"[(939, 332), (891, 671), (823, 661), (871, 322)]","{'Width': 116, 'Height': 349, 'Left': 823, 'Top': 322}","(-4.849, 0.101)",68.73136110975832,342.3813663153998,vertical,"(881.0, 496.5)","(0, 1)",823,322
311.6,100,"[(873, 865), (915, 869), (914, 882), (872, 879)]","{'Width': 43, 'Height': 17, 'Left': 872, 'Top': 865}","(0.065, -8.926)",13.038404810405298,42.190046219457976,horizontal,"(893.5, 873.75)","(0, 1)",872,865
PEO,100,"[(876, 829), (922, 833), (920, 855), (874, 851)]","{'Width': 48, 'Height': 26, 'Left': 874, 'Top': 829}","(0.06, -7.553)",22.090722034374522,46.17358552246078,horizontal,"(898.0, 842.0)","(0, 1)",874,829
NAT,100,"[(886, 804), (923, 808), (921, 825), (884, 821)]","{'Width': 39, 'Height': 21, 'Left': 884, 'Top': 804}","(0.074, -5.836)",17.11724276862369,37.21558813185679,horizontal,"(903.5, 814.5)","(0, 1)",884,804
HARJO,100,"[(933, 718), (919, 803), (897, 799), (910, 714)]","{'Width': 36, 'Height': 89, 'Left': 897, 'Top': 714}","(-4.169, 0.125)",22.360679774997898,86.14522621712709,vertical,"(914.75, 758.5)","(0, 1)",897,714
JOY,100,"[(943, 655), (935, 706), (912, 703), (920, 651)]","{'Width': 31, 'Height': 55, 'Left': 912, 'Top': 651}","(-4.377, 0.09)",23.194827009486403,51.62363799656123,vertical,"(927.5, 678.75)","(0, 1)",912,651
SUNRISE,100,"[(978, 457), (952, 616), (928, 612), (953, 453)]","{'Width': 50, 'Height': 163, 'Left': 928, 'Top': 453}","(-4.199, 0.114)",24.331050121192877,161.11176245079065,vertical,"(952.75, 534.5)","(0, 1)",928,453
MUS,100,"[(944, 880), (973, 882), (972, 893), (943, 891)]","{'Width': 30, 'Height': 13, 'Left': 943, 'Top': 880}","(0.047, -7.553)",11.045361017187261,29.068883707497267,horizontal,"(958.0, 886.5)","(0, 1)",943,880
W,100,"[(972, 957), (971, 969), (943, 966), (944, 954)]","{'Width': 29, 'Height': 15, 'Left': 943, 'Top': 954}","(-8.239, 0.074)",28.160255680657446,12.041594578792296,vertical,"(957.5, 961.5)","(0, 1)",943,954
808.81,100,"[(948, 858), (999, 863), (997, 879), (946, 874)]","{'Width': 53, 'Height': 21, 'Left': 946, 'Top': 858}","(0.067, -5.493)",16.1245154965971,51.24451190127583,horizontal,"(972.5, 868.5)","(0, 1)",946,858
AMERICAN,100,"[(1013, 240), (981, 435), (957, 431), (988, 236)]","{'Width': 56, 'Height': 199, 'Left': 957, 'Top': 236}","(-4.184, 0.114)",24.331050121192877,197.60819821049935,vertical,"(984.75, 335.5)","(0, 1)",957,236
AN,100,"[(1023, 174), (1015, 222), (992, 219), (999, 170)]","{'Width': 31, 'Height': 52, 'Left': 992, 'Top': 170}","(-4.12, 0.09)",23.194827009486403,48.662100242385755,vertical,"(1007.25, 196.25)","(0, 1)",992,170
POR,100,"[(1013, 888), (1040, 890), (1039, 902), (1012, 900)]","{'Width': 28, 'Height': 14, 'Left': 1012, 'Top': 888}","(0.051, -8.239)",12.041594578792296,27.073972741361768,horizontal,"(1026.0, 895.0)","(0, 1)",1012,888
808.81,100,"[(1017, 866), (1072, 872), (1070, 887), (1015, 881)]","{'Width': 57, 'Height': 21, 'Left': 1015, 'Top': 866}","(0.075, -5.149)",15.132745950421556,55.326304774492215,horizontal,"(1043.5, 876.5)","(0, 1)",1015,866
POE,100,"[(1081, 895), (1109, 899), (1108, 908), (1080, 905)]","{'Width': 29, 'Height': 13, 'Left': 1080, 'Top': 895}","(0.098, -6.179)",9.055385138137417,28.284271247461902,horizontal,"(1094.5, 901.75)","(0, 1)",1080,895
808.81,100,"[(1084, 873), (1137, 879), (1135, 895), (1082, 889)]","{'Width': 55, 'Height': 22, 'Left': 1082, 'Top': 873}","(0.078, -5.493)",16.1245154965971,53.33854141237835,horizontal,"(1109.5, 884.0)","(0, 1)",1082,873
REE,100,"[(1148, 880), (1177, 883), (1175, 898), (1146, 895)]","{'Width': 31, 'Height': 18, 'Left': 1146, 'Top': 880}","(0.071, -5.149)",15.132745950421556,29.154759474226502,horizontal,"(1161.5, 889.0)","(0, 1)",1146,880
808.819,100,"[(1152, 867), (1215, 871), (1214, 887), (1151, 883)]","{'Width': 64, 'Height': 20, 'Left': 1151, 'Top': 867}","(0.044, -10.986)",16.0312195418814,63.12685640834652,horizontal,"(1183.0, 877.0)","(0, 1)",1151,867
水水,100,"[(1216, 763), (1205, 819), (1189, 816), (1199, 760)]","{'Width': 27, 'Height': 59, 'Left': 1189, 'Top': 760}","(-3.495, 0.129)",16.278820596099706,57.0701322935211,vertical,"(1202.25, 789.5)","(0, 1)",1189,760
***,100,"[(1240, 645), (1219, 741), (1204, 737), (1224, 642)]","{'Width': 36, 'Height': 99, 'Left': 1204, 'Top': 642}","(-3.139, 0.183)",15.524174696260024,98.2700361249552,vertical,"(1221.75, 691.25)","(0, 1)",1204,642
FFS,100,"[(1210, 260), (1240, 243), (1254, 269), (1224, 285)]","{'Width': 44, 'Height': 42, 'Left': 1210, 'Top': 243}","(-0.389, 1.275)",29.5296461204668,34.48187929913333,horizontal,"(1232.0, 264.25)","(0, 1)",1210,243
MIN,100,"[(1230, 873), (1261, 875), (1260, 890), (1229, 888)]","{'Width': 32, 'Height': 17, 'Left': 1229, 'Top': 873}","(0.044, -10.299)",15.033296378372908,31.064449134018133,horizontal,"(1245.0, 881.5)","(0, 1)",1229,873
808.819,100,"[(1234, 854), (1297, 861), (1295, 873), (1233, 866)]","{'Width': 64, 'Height': 19, 'Left': 1233, 'Top': 854}","(0.076, -4.12)",12.165525060596439,63.387695966961914,horizontal,"(1264.75, 863.5)","(0, 1)",1233,854
OF,100,"[(1236, 246), (1267, 229), (1280, 253), (1250, 270)]","{'Width': 44, 'Height': 41, 'Left': 1236, 'Top': 229}","(-0.377, 1.268)",27.294688127912362,35.35533905932738,horizontal,"(1258.25, 249.5)","(0, 1)",1236,229
PINSKY,100,"[(1303, 724), (1280, 829), (1257, 824), (1280, 719)]","{'Width': 46, 'Height': 110, 'Left': 1257, 'Top': 719}","(-3.134, 0.149)",23.53720459187964,107.48953437428223,vertical,"(1280.0, 774.0)","(0, 1)",1257,719
FALL,100,"[(1262, 231), (1300, 210), (1314, 235), (1276, 256)]","{'Width': 52, 'Height': 46, 'Left': 1262, 'Top': 210}","(-0.379, 1.226)",28.653097563788805,43.41658669218482,horizontal,"(1288.0, 233.0)","(0, 1)",1262,210
***,100,"[(1297, 361), (1277, 460), (1263, 457), (1283, 358)]","{'Width': 34, 'Height': 102, 'Left': 1263, 'Top': 358}","(-3.399, 0.147)",14.317821063276353,101.0,vertical,"(1280.0, 409.0)","(0, 1)",1263,358
ROBERT,100,"[(1330, 599), (1306, 711), (1282, 706), (1307, 594)]","{'Width': 48, 'Height': 117, 'Left': 1282, 'Top': 594}","(-3.204, 0.143)",24.515301344262525,114.54256850621083,vertical,"(1306.25, 652.5)","(0, 1)",1282,594
BY,100,"[(1317, 740), (1313, 759), (1302, 756), (1306, 738)]","{'Width': 15, 'Height': 21, 'Left': 1302, 'Top': 738}","(-3.261, 0.187)",11.40175425099138,19.4164878389476,vertical,"(1309.5, 748.25)","(0, 1)",1302,738
FEELING,100,"[(1309, 555), (1360, 560), (1358, 574), (1308, 569)]","{'Width': 52, 'Height': 19, 'Left': 1308, 'Top': 555}","(0.067, -4.806)",14.142135623730951,51.24451190127583,horizontal,"(1333.75, 564.5)","(0, 1)",1308,555
EDITED,100,"[(1332, 672), (1320, 730), (1308, 727), (1320, 669)]","{'Width': 24, 'Height': 61, 'Left': 1308, 'Top': 669}","(-3.319, 0.172)",12.36931687685298,59.22837157984339,vertical,"(1320.0, 699.5)","(0, 1)",1308,669
