txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
NEIL,100,"[(341, 917), (384, 917), (384, 930), (341, 930)]","{'Width': 43, 'Height': 13, 'Left': 341, 'Top': 917}","(0.0, -300.0)",13.0,43.0,horizontal,"(362.5, 923.5)","(0, 1)",341,917
Things,100,"[(344, 873), (386, 874), (386, 890), (344, 889)]","{'Width': 42, 'Height': 17, 'Left': 344, 'Top': 873}","(0.013, -300.0)",16.0,42.01190307520001,horizontal,"(365.0, 881.5)","(0, 1)",344,873
LEN,100,"[(362, 170), (362, 196), (345, 196), (345, 170)]","{'Width': 17, 'Height': 26, 'Left': 345, 'Top': 170}","(-300.0, -0.0)",17.0,26.0,vertical,"(353.5, 183.0)","(0, 1)",345,170
AWESOME,100,"[(408, 344), (403, 591), (348, 590), (353, 343)]","{'Width': 60, 'Height': 248, 'Left': 348, 'Top': 343}","(-27.546, 0.01)",55.00909015790027,247.05060210410335,vertical,"(378.0, 467.0)","(0, 1)",348,343
BOOK,100,"[(350, 270), (422, 271), (422, 288), (350, 287)]","{'Width': 72, 'Height': 18, 'Left': 350, 'Top': 270}","(0.008, -300.0)",17.0,72.00694410957877,horizontal,"(386.0, 279.0)","(0, 1)",350,270
THE,100,"[(361, 239), (414, 239), (414, 256), (361, 256)]","{'Width': 53, 'Height': 17, 'Left': 361, 'Top': 239}","(0.0, -300.0)",17.0,53.0,horizontal,"(387.5, 247.5)","(0, 1)",361,239
OF,100,"[(368, 300), (402, 300), (402, 315), (368, 315)]","{'Width': 34, 'Height': 15, 'Left': 368, 'Top': 300}","(0.0, -300.0)",15.0,34.0,horizontal,"(385.0, 307.5)","(0, 1)",368,300
RAN,100,"[(437, 996), (472, 996), (472, 1007), (437, 1007)]","{'Width': 35, 'Height': 11, 'Left': 437, 'Top': 996}","(0.0, -300.0)",11.0,35.0,horizontal,"(454.5, 1001.5)","(0, 1)",437,996
808.7,100,"[(439, 974), (494, 974), (494, 988), (439, 988)]","{'Width': 55, 'Height': 14, 'Left': 439, 'Top': 974}","(0.0, -300.0)",14.0,55.0,horizontal,"(466.5, 981.0)","(0, 1)",439,974
COMEDY,100,"[(488, 631), (485, 697), (473, 696), (476, 630)]","{'Width': 15, 'Height': 67, 'Left': 473, 'Top': 630}","(-12.267, 0.046)",12.041594578792296,66.06814663663572,vertical,"(480.5, 663.5)","(0, 1)",473,630
Purpose,100,"[(517, 289), (508, 445), (476, 443), (485, 287)]","{'Width': 41, 'Height': 158, 'Left': 476, 'Top': 287}","(-9.665, 0.035)",32.0624390837628,156.259399717265,vertical,"(496.5, 366.0)","(0, 1)",476,287
IN,100,"[(489, 608), (488, 622), (476, 621), (477, 607)]","{'Width': 13, 'Height': 15, 'Left': 476, 'Top': 607}","(-7.806, 0.046)",12.041594578792296,14.035668847618199,vertical,"(482.5, 614.5)","(0, 1)",476,607
CAREER,100,"[(493, 538), (490, 600), (477, 599), (480, 537)]","{'Width': 16, 'Height': 63, 'Left': 477, 'Top': 537}","(-11.524, 0.043)",13.038404810405298,62.07253821135398,vertical,"(485.0, 568.5)","(0, 1)",477,537
RANDAZZO,100,"[(478, 216), (568, 217), (568, 233), (478, 232)]","{'Width': 90, 'Height': 17, 'Left': 478, 'Top': 216}","(0.006, -300.0)",16.0,90.00555538409837,horizontal,"(523.0, 224.5)","(0, 1)",478,216
CHRONIer,100,"[(496, 805), (491, 891), (481, 890), (486, 804)]","{'Width': 15, 'Height': 87, 'Left': 481, 'Top': 804}","(-9.591, 0.056)",10.04987562112089,86.14522621712709,vertical,"(488.5, 847.5)","(0, 1)",481,804
UNPREDICTABLE,100,"[(507, 594), (500, 724), (487, 723), (494, 593)]","{'Width': 20, 'Height': 131, 'Left': 487, 'Top': 593}","(-10.355, 0.043)",13.038404810405298,130.18832512940628,vertical,"(497.0, 658.5)","(0, 1)",487,593
AN,100,"[(508, 566), (507, 587), (495, 586), (496, 565)]","{'Width': 13, 'Height': 22, 'Left': 495, 'Top': 565}","(-11.71, 0.046)",12.041594578792296,21.02379604162864,vertical,"(501.5, 576.0)","(0, 1)",495,565
TO,100,"[(510, 538), (509, 560), (497, 559), (498, 537)]","{'Width': 13, 'Height': 23, 'Left': 497, 'Top': 537}","(-12.267, 0.046)",12.041594578792296,22.02271554554524,vertical,"(503.5, 548.5)","(0, 1)",497,537
GUIDE,100,"[(522, 668), (519, 716), (505, 715), (508, 667)]","{'Width': 17, 'Height': 49, 'Left': 505, 'Top': 667}","(-8.922, 0.04)",14.035668847618199,48.093658625644196,vertical,"(513.5, 691.5)","(0, 1)",505,667
DEFINITIVE,100,"[(527, 576), (522, 661), (508, 660), (513, 575)]","{'Width': 19, 'Height': 86, 'Left': 508, 'Top': 575}","(-9.479, 0.04)",14.035668847618199,85.14693182963201,vertical,"(517.5, 618.0)","(0, 1)",508,575
THE,100,"[(529, 538), (527, 571), (513, 570), (515, 537)]","{'Width': 16, 'Height': 34, 'Left': 513, 'Top': 537}","(-9.2, 0.04)",14.035668847618199,33.06055050963308,vertical,"(521.0, 554.0)","(0, 1)",513,537
On,100,"[(549, 411), (548, 462), (514, 461), (515, 410)]","{'Width': 35, 'Height': 52, 'Left': 514, 'Top': 410}","(-28.438, 0.016)",34.0147027033899,51.0098029794274,vertical,"(531.5, 436.0)","(0, 1)",514,410
Funny,100,"[(553, 291), (550, 402), (515, 401), (518, 290)]","{'Width': 38, 'Height': 112, 'Left': 515, 'Top': 290}","(-20.631, 0.016)",35.014282800023196,111.04053313993049,vertical,"(534.0, 346.0)","(0, 1)",515,290
SAU,100,"[(546, 983), (579, 984), (579, 996), (546, 995)]","{'Width': 33, 'Height': 13, 'Left': 546, 'Top': 983}","(0.017, -300.0)",12.0,33.015148038438355,horizontal,"(562.5, 989.5)","(0, 1)",546,983
808.8808.8,100,"[(547, 962), (663, 957), (664, 973), (548, 978)]","{'Width': 117, 'Height': 21, 'Left': 547, 'Top': 957}","(-0.024, 8.922)",16.0312195418814,116.1077086157504,horizontal,"(605.5, 967.5)","(0, 1)",547,957
Europe,100,"[(590, 843), (586, 910), (568, 909), (572, 842)]","{'Width': 22, 'Height': 68, 'Left': 568, 'Top': 842}","(-9.34, 0.031)",18.027756377319946,67.11929677819934,vertical,"(579.0, 876.0)","(0, 1)",568,842
Walk,100,"[(594, 788), (591, 840), (572, 839), (575, 787)]","{'Width': 22, 'Height': 53, 'Left': 572, 'Top': 787}","(-9.665, 0.029)",19.026297590440446,52.08646657242167,vertical,"(583.0, 813.5)","(0, 1)",572,787
Writers,100,"[(599, 710), (594, 784), (575, 783), (580, 709)]","{'Width': 24, 'Height': 75, 'Left': 575, 'Top': 709}","(-8.253, 0.029)",19.026297590440446,74.16872656315464,vertical,"(587.0, 746.5)","(0, 1)",575,709
SAUNTERING,100,"[(609, 550), (599, 699), (580, 697), (590, 549)]","{'Width': 29, 'Height': 150, 'Left': 580, 'Top': 549}","(-8.308, 0.059)",19.1049731745428,149.33519344079613,vertical,"(594.5, 623.75)","(0, 1)",580,549
:,100,"[(599, 700), (599, 705), (581, 704), (581, 699)]","{'Width': 18, 'Height': 6, 'Left': 581, 'Top': 699}","(-300.0, 0.031)",18.027756377319946,5.0,vertical,"(590.0, 702.0)","(0, 1)",581,699
Minshull,100,"[(616, 439), (610, 530), (592, 529), (598, 438)]","{'Width': 24, 'Height': 92, 'Left': 592, 'Top': 438}","(-8.457, 0.031)",18.027756377319946,91.19758768739445,vertical,"(604.0, 484.0)","(0, 1)",592,438
Duncan,100,"[(622, 354), (617, 434), (598, 433), (603, 353)]","{'Width': 24, 'Height': 81, 'Left': 598, 'Top': 353}","(-8.922, 0.029)",19.026297590440446,80.15609770940699,vertical,"(610.0, 393.5)","(0, 1)",598,353
PEN,100,"[(612, 982), (644, 982), (644, 993), (612, 993)]","{'Width': 32, 'Height': 11, 'Left': 612, 'Top': 982}","(0.0, -300.0)",11.0,32.0,horizontal,"(628.0, 987.5)","(0, 1)",612,982
PENG,100,"[(645, 907), (643, 948), (633, 947), (635, 907)]","{'Width': 12, 'Height': 41, 'Left': 633, 'Top': 907}","(-11.431, 0.056)",10.04987562112089,41.048751503547585,vertical,"(639.0, 927.25)","(0, 1)",633,907
Literature,100,"[(679, 515), (674, 596), (650, 594), (655, 513)]","{'Width': 29, 'Height': 83, 'Left': 650, 'Top': 513}","(-9.033, 0.046)",24.08318915758459,81.15417426109393,vertical,"(664.5, 554.5)","(0, 1)",650,513
Migration,100,"[(685, 429), (680, 510), (656, 508), (661, 427)]","{'Width': 29, 'Height': 83, 'Left': 656, 'Top': 427}","(-9.033, 0.046)",24.08318915758459,81.15417426109393,vertical,"(670.5, 468.5)","(0, 1)",656,427
of,100,"[(686, 407), (684, 431), (661, 429), (663, 405)]","{'Width': 25, 'Height': 26, 'Left': 661, 'Top': 405}","(-6.691, 0.048)",23.08679276123039,24.08318915758459,vertical,"(673.5, 418.0)","(0, 1)",661,405
Book,100,"[(689, 361), (686, 405), (662, 403), (665, 359)]","{'Width': 27, 'Height': 46, 'Left': 662, 'Top': 359}","(-8.178, 0.046)",24.08318915758459,44.10215414239989,vertical,"(675.5, 382.0)","(0, 1)",662,359
Penguin,100,"[(694, 291), (690, 357), (666, 355), (670, 289)]","{'Width': 28, 'Height': 68, 'Left': 666, 'Top': 289}","(-9.2, 0.046)",24.08318915758459,66.12110101926616,vertical,"(680.0, 323.0)","(0, 1)",666,289
The,100,"[(696, 255), (694, 288), (670, 286), (672, 253)]","{'Width': 26, 'Height': 35, 'Left': 670, 'Top': 253}","(-9.2, 0.046)",24.08318915758459,33.06055050963308,vertical,"(683.0, 270.5)","(0, 1)",670,253
HOM,100,"[(681, 989), (713, 989), (713, 1000), (681, 1000)]","{'Width': 32, 'Height': 11, 'Left': 681, 'Top': 989}","(0.0, -300.0)",11.0,32.0,horizontal,"(697.0, 994.5)","(0, 1)",681,989
808.803,100,"[(683, 967), (757, 968), (757, 979), (683, 978)]","{'Width': 74, 'Height': 12, 'Left': 683, 'Top': 967}","(0.008, -300.0)",11.0,74.00675644831355,horizontal,"(720.0, 973.0)","(0, 1)",683,967
Freeman,100,"[(743, 814), (734, 936), (703, 933), (712, 812)]","{'Width': 40, 'Height': 124, 'Left': 703, 'Top': 812}","(-7.559, 0.054)",31.144823004794873,122.3315167894194,vertical,"(723.0, 873.75)","(0, 1)",703,812
",",100,"[(734, 937), (733, 945), (703, 943), (704, 935)]","{'Width': 31, 'Height': 10, 'Left': 703, 'Top': 935}","(-4.461, 0.037)",30.066592756745816,8.06225774829855,vertical,"(718.5, 940.0)","(0, 1)",703,935
John,100,"[(749, 741), (744, 807), (713, 804), (718, 739)]","{'Width': 36, 'Height': 68, 'Left': 713, 'Top': 739}","(-7.36, 0.054)",31.144823004794873,66.18912297349165,vertical,"(731.0, 772.75)","(0, 1)",713,739
Home,100,"[(777, 474), (766, 602), (728, 598), (739, 471)]","{'Width': 49, 'Height': 131, 'Left': 728, 'Top': 471}","(-6.488, 0.059)",38.2099463490856,128.47178678604885,vertical,"(752.5, 536.25)","(0, 1)",728,471
:,100,"[(780, 444), (779, 460), (741, 457), (742, 441)]","{'Width': 39, 'Height': 19, 'Left': 741, 'Top': 441}","(-8.922, 0.044)",38.118237105091836,16.0312195418814,vertical,"(760.5, 450.5)","(0, 1)",741,441
Freeman's,100,"[(802, 190), (781, 434), (742, 431), (763, 187)]","{'Width': 60, 'Height': 247, 'Left': 742, 'Top': 187}","(-6.479, 0.043)",39.11521443121589,244.90202122481554,vertical,"(772.0, 310.5)","(0, 1)",742,187
10000,100,"[(820, 1124), (781, 1124), (781, 1109), (820, 1109)]","{'Width': 39, 'Height': 15, 'Left': 781, 'Top': 1109}","(-0.0, -300.0)",15.0,39.0,horizontal,"(800.5, 1116.5)","(0, 1)",781,1109
STORANT,100,"[(790, 1033), (828, 1033), (828, 1040), (790, 1040)]","{'Width': 38, 'Height': 7, 'Left': 790, 'Top': 1033}","(0.0, -300.0)",7.0,38.0,horizontal,"(809.0, 1036.5)","(0, 1)",790,1033
ERO,100,"[(800, 949), (836, 950), (835, 966), (800, 965)]","{'Width': 36, 'Height': 17, 'Left': 800, 'Top': 949}","(0.015, -8.922)",16.0312195418814,36.013886210738214,horizontal,"(817.75, 957.5)","(0, 1)",800,949
808.81,100,"[(801, 927), (847, 928), (847, 943), (801, 942)]","{'Width': 46, 'Height': 16, 'Left': 801, 'Top': 927}","(0.012, -300.0)",15.0,46.010868281309364,horizontal,"(824.0, 935.0)","(0, 1)",801,927
SPIRIT,100,"[(837, 810), (829, 906), (811, 904), (819, 809)]","{'Width': 26, 'Height': 97, 'Left': 811, 'Top': 809}","(-6.691, 0.062)",18.110770276274835,96.33275663033837,vertical,"(824.0, 857.25)","(0, 1)",811,809
EROTIC,100,"[(848, 680), (839, 792), (820, 790), (829, 678)]","{'Width': 28, 'Height': 114, 'Left': 820, 'Top': 678}","(-6.939, 0.059)",19.1049731745428,112.36102527122117,vertical,"(834.0, 735.0)","(0, 1)",820,678
THE,100,"[(854, 605), (849, 663), (830, 661), (835, 603)]","{'Width': 24, 'Height': 60, 'Left': 830, 'Top': 603}","(-6.468, 0.059)",19.1049731745428,58.215118311311535,vertical,"(842.0, 633.0)","(0, 1)",830,603
HAMILL,100,"[(874, 343), (868, 424), (852, 423), (858, 342)]","{'Width': 22, 'Height': 82, 'Left': 852, 'Top': 342}","(-7.528, 0.035)",16.0312195418814,81.2219182240853,vertical,"(863.0, 383.0)","(0, 1)",852,342
HAF,100,"[(853, 974), (889, 975), (889, 988), (853, 987)]","{'Width': 36, 'Height': 14, 'Left': 853, 'Top': 974}","(0.015, -300.0)",13.0,36.013886210738214,horizontal,"(871.0, 981.0)","(0, 1)",853,974
808.81,100,"[(856, 951), (919, 953), (918, 969), (856, 967)]","{'Width': 63, 'Height': 18, 'Left': 856, 'Top': 951}","(0.018, -8.922)",16.0312195418814,63.0317380372777,horizontal,"(887.25, 960.0)","(0, 1)",856,951
Bly,100,"[(906, 848), (902, 894), (870, 891), (874, 845)]","{'Width': 36, 'Height': 49, 'Left': 870, 'Top': 845}","(-6.412, 0.052)",32.14031735997639,46.17358552246078,vertical,"(888.0, 869.5)","(0, 1)",870,845
&,100,"[(909, 806), (906, 833), (876, 830), (878, 803)]","{'Width': 33, 'Height': 30, 'Left': 876, 'Top': 803}","(-5.018, 0.056)",30.14962686336267,27.16615541441225,vertical,"(892.25, 818.0)","(0, 1)",876,803
Barks,100,"[(919, 712), (912, 790), (880, 787), (887, 709)]","{'Width': 39, 'Height': 81, 'Left': 880, 'Top': 709}","(-6.213, 0.052)",32.14031735997639,78.31347265956222,vertical,"(899.5, 749.5)","(0, 1)",880,709
",",100,"[(920, 692), (919, 699), (888, 696), (889, 689)]","{'Width': 32, 'Height': 10, 'Left': 888, 'Top': 689}","(-3.903, 0.054)",31.144823004794873,7.0710678118654755,vertical,"(904.0, 694.0)","(0, 1)",888,689
Green,100,"[(929, 603), (921, 689), (889, 686), (897, 600)]","{'Width': 40, 'Height': 89, 'Left': 889, 'Top': 600}","(-5.994, 0.052)",32.14031735997639,86.37129152675674,vertical,"(909.0, 644.5)","(0, 1)",889,600
HAFIZ,100,"[(949, 389), (937, 518), (905, 515), (917, 386)]","{'Width': 44, 'Height': 132, 'Left': 905, 'Top': 386}","(-5.994, 0.052)",32.14031735997639,129.5569372901351,vertical,"(927.0, 452.0)","(0, 1)",905,386
ILLUMINATED,100,"[(978, 87), (952, 365), (920, 362), (946, 84)]","{'Width': 58, 'Height': 281, 'Left': 920, 'Top': 84}","(-5.962, 0.052)",32.14031735997639,279.2131802046601,vertical,"(949.0, 224.5)","(0, 1)",920,84
ARM,100,"[(934, 974), (970, 975), (970, 988), (934, 987)]","{'Width': 36, 'Height': 14, 'Left': 934, 'Top': 974}","(0.015, -300.0)",13.0,36.013886210738214,horizontal,"(952.0, 981.0)","(0, 1)",934,974
808.81,100,"[(938, 953), (1000, 955), (999, 971), (938, 969)]","{'Width': 62, 'Height': 18, 'Left': 938, 'Top': 953}","(0.018, -8.922)",16.0312195418814,62.03224967708329,horizontal,"(968.75, 962.0)","(0, 1)",938,953
HE,100,"[(984, 12), (979, 64), (948, 61), (953, 9)]","{'Width': 36, 'Height': 55, 'Left': 948, 'Top': 9}","(-5.799, 0.054)",31.144823004794873,52.23983154643591,vertical,"(966.0, 36.5)","(0, 1)",948,9
ARMISTICE,100,"[(1024, 568), (1008, 717), (984, 715), (1000, 565)]","{'Width': 40, 'Height': 152, 'Left': 984, 'Top': 565}","(-5.193, 0.046)",24.08318915758459,149.85659811966906,vertical,"(1004.0, 641.25)","(0, 1)",984,565
DUFFY,100,"[(1047, 358), (1038, 452), (1013, 449), (1022, 355)]","{'Width': 34, 'Height': 97, 'Left': 1013, 'Top': 355}","(-5.824, 0.067)",25.179356624028344,94.42986815621421,vertical,"(1030.0, 403.5)","(0, 1)",1013,355
1,100,"[(1023, 492), (1021, 513), (1014, 512), (1016, 491)]","{'Width': 9, 'Height': 22, 'Left': 1014, 'Top': 491}","(-5.855, 0.08)",7.0710678118654755,21.095023109728988,vertical,"(1018.5, 502.0)","(0, 1)",1014,491
POE,100,"[(1018, 989), (1050, 991), (1049, 1003), (1017, 1001)]","{'Width': 33, 'Height': 14, 'Left': 1017, 'Top': 989}","(0.035, -6.691)",12.041594578792296,32.0624390837628,horizontal,"(1033.5, 996.0)","(0, 1)",1017,989
808.81,100,"[(1021, 968), (1086, 971), (1085, 983), (1020, 980)]","{'Width': 66, 'Height': 15, 'Left': 1020, 'Top': 968}","(0.026, -6.691)",12.041594578792296,65.06919393998976,horizontal,"(1053.0, 975.5)","(0, 1)",1020,968
ANN,100,"[(1054, 281), (1048, 342), (1024, 339), (1030, 279)]","{'Width': 30, 'Height': 63, 'Left': 1024, 'Top': 279}","(-5.669, 0.07)",24.186773244895647,61.29437168288782,vertical,"(1039.0, 310.25)","(0, 1)",1024,279
CAROL,100,"[(1066, 168), (1056, 265), (1031, 262), (1041, 165)]","{'Width': 35, 'Height': 100, 'Left': 1031, 'Top': 165}","(-5.409, 0.067)",25.179356624028344,97.51410154434076,vertical,"(1048.5, 215.0)","(0, 1)",1031,165
SIMPLY,100,"[(1046, 946), (1092, 949), (1091, 964), (1045, 961)]","{'Width': 47, 'Height': 18, 'Left': 1045, 'Top': 946}","(0.036, -8.364)",15.033296378372908,46.09772228646444,horizontal,"(1068.5, 955.0)","(0, 1)",1045,946
IDEAS,100,"[(1047, 929), (1095, 931), (1094, 949), (1046, 947)]","{'Width': 49, 'Height': 20, 'Left': 1046, 'Top': 929}","(0.023, -10.037)",18.027756377319946,48.041648597857254,horizontal,"(1070.5, 939.0)","(0, 1)",1046,929
BIG,100,"[(1052, 898), (1098, 906), (1094, 931), (1048, 924)]","{'Width': 50, 'Height': 33, 'Left': 1048, 'Top': 898}","(0.097, -3.485)",25.317977802344327,46.69047011971501,horizontal,"(1073.0, 914.75)","(0, 1)",1048,898
#POETRY,100,"[(1180, 343), (1132, 733), (1052, 723), (1101, 333)]","{'Width': 128, 'Height': 400, 'Left': 1052, 'Top': 333}","(-4.531, 0.07)",80.62257748298549,392.9427439207906,vertical,"(1116.25, 533.0)","(0, 1)",1052,333
PEO,100,"[(1121, 910), (1170, 918), (1166, 943), (1117, 935)]","{'Width': 53, 'Height': 33, 'Left': 1117, 'Top': 910}","(0.091, -3.485)",25.317977802344327,49.64876634922564,horizontal,"(1143.5, 926.5)","(0, 1)",1117,910
11.6,100,"[(1123, 957), (1163, 960), (1162, 974), (1122, 971)]","{'Width': 41, 'Height': 17, 'Left': 1122, 'Top': 957}","(0.042, -7.806)",14.035668847618199,40.11234224026316,horizontal,"(1142.5, 965.5)","(0, 1)",1122,957
HARJE,100,"[(1181, 787), (1159, 939), (1134, 936), (1155, 783)]","{'Width': 47, 'Height': 156, 'Left': 1134, 'Top': 783}","(-3.853, 0.067)",25.179356624028344,153.5838533179839,vertical,"(1157.25, 861.25)","(0, 1)",1134,783
20,100,"[(1155, 111), (1160, 74), (1184, 77), (1180, 114)]","{'Width': 29, 'Height': 40, 'Left': 1155, 'Top': 74}","(-4.126, 0.07)",24.186773244895647,37.33630940518894,vertical,"(1169.75, 94.0)","(0, 1)",1155,74
JOY,100,"[(1192, 712), (1183, 772), (1157, 769), (1165, 708)]","{'Width': 35, 'Height': 64, 'Left': 1157, 'Top': 708}","(-3.717, 0.064)",26.1725046566048,60.67124524847005,vertical,"(1174.25, 740.25)","(0, 1)",1157,708
SUNRISE,100,"[(1227, 483), (1202, 667), (1173, 663), (1198, 479)]","{'Width': 54, 'Height': 188, 'Left': 1173, 'Top': 479}","(-4.104, 0.077)",29.274562336608895,185.6906028855526,vertical,"(1200.0, 573.0)","(0, 1)",1173,479
du,100,"[(1236, 1062), (1236, 1079), (1196, 1078), (1196, 1061)]","{'Width': 40, 'Height': 18, 'Left': 1196, 'Top': 1061}","(-300.0, 0.014)",40.01249804748511,17.0,vertical,"(1216.0, 1070.0)","(0, 1)",1196,1061
AMERICAN,100,"[(1260, 236), (1229, 462), (1201, 458), (1232, 232)]","{'Width': 59, 'Height': 230, 'Left': 1201, 'Top': 232}","(-4.065, 0.08)",28.284271247461902,228.11619846034608,vertical,"(1230.5, 347.0)","(0, 1)",1201,232
MUS,100,"[(1202, 976), (1236, 977), (1236, 988), (1202, 987)]","{'Width': 34, 'Height': 12, 'Left': 1202, 'Top': 976}","(0.016, -300.0)",11.0,34.0147027033899,horizontal,"(1219.0, 982.0)","(0, 1)",1202,976
808,100,"[(1238, 969), (1207, 967), (1208, 955), (1239, 957)]","{'Width': 32, 'Height': 14, 'Left': 1207, 'Top': 955}","(0.036, -6.691)",12.041594578792296,31.064449134018133,horizontal,"(1223.0, 962.0)","(0, 1)",1207,955
AN,100,"[(1271, 159), (1264, 213), (1235, 210), (1242, 155)]","{'Width': 36, 'Height': 58, 'Left': 1235, 'Top': 155}","(-4.301, 0.058)",29.154759474226502,54.45181356024793,vertical,"(1253.0, 184.25)","(0, 1)",1235,155
18,100,"[(1259, 970), (1249, 969), (1250, 958), (1260, 958)]","{'Width': 11, 'Height': 12, 'Left': 1249, 'Top': 958}","(0.056, -6.134)",11.045361017187261,10.04987562112089,horizontal,"(1254.5, 963.75)","(0, 1)",1249,958
SPELER,100,"[(1292, 605), (1282, 678), (1267, 676), (1277, 603)]","{'Width': 25, 'Height': 75, 'Left': 1267, 'Top': 603}","(-4.07, 0.074)",15.132745950421556,73.68174807915459,vertical,"(1279.5, 640.5)","(0, 1)",1267,603
MESICS,100,"[(1304, 516), (1293, 598), (1278, 596), (1289, 514)]","{'Width': 26, 'Height': 84, 'Left': 1278, 'Top': 514}","(-4.157, 0.074)",15.132745950421556,82.73451516749222,vertical,"(1291.0, 556.0)","(0, 1)",1278,514
POE,100,"[(1288, 985), (1323, 987), (1322, 999), (1287, 997)]","{'Width': 36, 'Height': 14, 'Left': 1287, 'Top': 985}","(0.032, -6.691)",12.041594578792296,35.05709628591621,horizontal,"(1305.0, 992.0)","(0, 1)",1287,985
"808,815",100,"[(1292, 963), (1363, 968), (1362, 984), (1291, 979)]","{'Width': 72, 'Height': 21, 'Left': 1291, 'Top': 963}","(0.039, -8.922)",16.0312195418814,71.17583859709698,horizontal,"(1327.0, 973.5)","(0, 1)",1291,963
POE,100,"[(1365, 989), (1400, 991), (1399, 1003), (1364, 1001)]","{'Width': 36, 'Height': 14, 'Left': 1364, 'Top': 989}","(0.032, -6.691)",12.041594578792296,35.05709628591621,horizontal,"(1382.0, 996.0)","(0, 1)",1364,989
808.815,100,"[(1369, 968), (1440, 973), (1439, 989), (1368, 984)]","{'Width': 72, 'Height': 21, 'Left': 1368, 'Top': 968}","(0.039, -8.922)",16.0312195418814,71.17583859709698,horizontal,"(1404.0, 978.5)","(0, 1)",1368,968
CLIFFS,100,"[(1428, 239), (1498, 217), (1508, 252), (1439, 273)]","{'Width': 80, 'Height': 56, 'Left': 1428, 'Top': 217}","(-0.175, 1.952)",36.40054944640259,73.37574531137656,horizontal,"(1468.25, 245.25)","(0, 1)",1428,217
THE,100,"[(1439, 189), (1483, 172), (1495, 203), (1451, 220)]","{'Width': 56, 'Height': 48, 'Left': 1439, 'Top': 172}","(-0.215, 1.44)",33.24154027718932,47.16990566028302,horizontal,"(1467.0, 196.0)","(0, 1)",1439,172
REE,100,"[(1443, 973), (1478, 975), (1477, 990), (1442, 988)]","{'Width': 36, 'Height': 17, 'Left': 1442, 'Top': 973}","(0.032, -8.364)",15.033296378372908,35.05709628591621,horizontal,"(1460.0, 981.5)","(0, 1)",1442,973
808.819,100,"[(1448, 956), (1521, 962), (1519, 976), (1447, 970)]","{'Width': 74, 'Height': 20, 'Left': 1447, 'Top': 956}","(0.046, -3.903)",14.142135623730951,73.24616030891995,horizontal,"(1483.75, 966.0)","(0, 1)",1447,956
MINPK,100,"[(1479, 174), (1558, 144), (1569, 174), (1490, 204)]","{'Width': 90, 'Height': 60, 'Left': 1479, 'Top': 144}","(-0.212, 1.521)",31.953090617340916,84.50443775329198,horizontal,"(1524.0, 174.0)","(0, 1)",1479,144
PLASENTATIO,100,"[(1492, 120), (1622, 65), (1631, 87), (1501, 142)]","{'Width': 139, 'Height': 77, 'Left': 1492, 'Top': 65}","(-0.236, 1.363)",23.769728648009426,141.15594213493105,horizontal,"(1561.5, 103.5)","(0, 1)",1492,65
*,100,"[(1513, 877), (1509, 898), (1495, 895), (1499, 874)]","{'Width': 18, 'Height': 24, 'Left': 1495, 'Top': 874}","(-2.927, 0.119)",14.317821063276353,21.37755832643195,vertical,"(1504.0, 886.0)","(0, 1)",1495,874
OF,100,"[(1499, 217), (1533, 206), (1544, 240), (1509, 250)]","{'Width': 45, 'Height': 44, 'Left': 1499, 'Top': 206}","(-0.18, 1.723)",35.73513677041127,35.73513677041127,horizontal,"(1521.25, 228.25)","(0, 1)",1499,206
*,100,"[(1545, 695), (1541, 717), (1527, 714), (1531, 692)]","{'Width': 18, 'Height': 25, 'Left': 1527, 'Top': 692}","(-3.067, 0.119)",14.317821063276353,22.360679774997898,vertical,"(1536.0, 704.5)","(0, 1)",1527,692
FALL,100,"[(1535, 206), (1590, 189), (1601, 222), (1545, 239)]","{'Width': 66, 'Height': 50, 'Left': 1535, 'Top': 189}","(-0.172, 1.673)",34.785054261852174,57.56735185849702,horizontal,"(1567.75, 214.0)","(0, 1)",1535,189
573,100,"[(1538, 137), (1568, 126), (1574, 142), (1544, 153)]","{'Width': 36, 'Height': 27, 'Left': 1538, 'Top': 126}","(-0.204, 1.487)",17.08800749063506,31.953090617340916,horizontal,"(1556.0, 139.5)","(0, 1)",1538,126
MIN,100,"[(1541, 961), (1579, 964), (1578, 977), (1540, 974)]","{'Width': 39, 'Height': 16, 'Left': 1540, 'Top': 961}","(0.044, -7.249)",13.038404810405298,38.118237105091836,horizontal,"(1559.5, 969.0)","(0, 1)",1540,961
808.819,100,"[(1546, 940), (1620, 945), (1619, 958), (1545, 953)]","{'Width': 75, 'Height': 18, 'Left': 1545, 'Top': 940}","(0.038, -7.249)",13.038404810405298,74.16872656315464,horizontal,"(1582.5, 949.0)","(0, 1)",1545,940
Parkdale,100,"[(1555, 145), (1621, 120), (1632, 151), (1567, 176)]","{'Width': 77, 'Height': 56, 'Left': 1555, 'Top': 120}","(-0.211, 1.571)",32.89376840679705,70.57619995437555,horizontal,"(1593.75, 148.0)","(0, 1)",1555,120
FOEPBE,100,"[(1556, 78), (1613, 56), (1618, 69), (1562, 92)]","{'Width': 62, 'Height': 36, 'Left': 1556, 'Top': 56}","(-0.215, 1.45)",13.92838827718412,61.09828148156051,horizontal,"(1587.25, 73.75)","(0, 1)",1556,56
